accx,accy,accz,gryx,gryy,gryz,number,activity
-0.12711948,-3.309697e-05,1.8831753,1.1605619,0.43647438,0.52195835,16.0,4
-0.36972442,0.16359979,2.0917227,0.37111565,0.38945067,-0.034052987,16.0,4
-0.16906205,0.13653056,1.4892248,-0.69089055,-0.9546436,-0.6618787,16.0,4
0.73055923,0.76252633,-0.056176938,-0.56736356,-0.23464079,-0.84993416,10.0,4
0.9421976,0.7167991,-0.1374566,-0.09846375,0.6322984,-0.9129755,10.0,4
0.8420045,0.7522317,-0.06383805,0.42468077,0.7969876,-0.45922518,10.0,4
0.7392977,0.7108138,-0.007576735,0.49334198,0.5164785,-0.05971966,10.0,4
0.7398962,0.6795708,-0.072935626,0.35479787,0.06785944,0.36861867,10.0,4
0.70601976,0.6804088,-0.084786415,0.041790783,-0.35339287,0.76079386,10.0,4
0.6911763,0.6862743,-0.080596745,-0.16688061,-0.41985494,0.92475,10.0,4
0.7009921,0.6564678,-0.13458368,-0.1136132,0.045379616,0.9623792,10.0,4
0.72457397,0.6327661,-0.17336807,0.10385462,0.68996406,2.3891149,10.0,4
0.84068775,0.5981715,-0.22615795,-1.382257,-0.4775206,3.3623445,10.0,4
0.85936177,0.60511434,-0.20616722,-1.9203067,-2.426668,2.1894844,10.0,4
0.843441,0.62163365,-0.17947303,-0.6829391,-2.6793213,1.3785003,10.0,4
0.84092724,0.6506022,-0.15122266,1.3856932,-0.853569,0.9103336,10.0,4
0.7931649,0.6745432,-0.08227261,1.9374263,1.8982545,1.3789889,10.0,4
0.71056855,0.6934566,-0.072696224,1.40744,2.588043,2.1601627,10.0,4
0.62366277,0.7126094,-0.06300012,-0.25191298,1.1898957,2.4543552,10.0,4
0.6825576,0.68795013,-0.08167409,-0.48770678,0.30780712,2.5977864,10.0,4
0.8086068,0.67238855,-0.09352488,0.28784707,1.4413277,2.7724934,10.0,4
1.2849128,0.4676931,0.029052977,0.481369,2.185361,2.6977236,10.0,4
1.1525191,0.5958971,0.23470607,0.52510697,1.8557382,2.3678567,10.0,4
0.78155357,0.7466056,0.08830692,0.6492346,1.4806675,2.269141,10.0,4
0.9393247,0.5019287,0.021391863,-0.21135157,0.65257907,2.3661463,10.0,4
0.9927131,0.3691759,-0.014759029,-1.2420025,-0.16622393,2.7778692,10.0,4
1.1361196,0.06668155,-0.21550421,-1.8101065,-1.1218606,2.6921036,10.0,4
1.4833835,-0.020703066,0.069872364,-1.2994238,-0.90683633,1.8295625,10.0,4
1.4022236,-0.07337324,0.015646026,-0.049350224,-0.2612745,1.4129529,10.0,4
1.4286784,-0.0064581796,0.010259303,0.3144808,0.15093705,0.58046657,10.0,4
1.3649954,0.34272113,0.12194401,0.47526038,-0.29206204,0.8145499,10.0,4
1.3404559,0.35540986,-0.009851126,-0.22088104,-0.08412372,0.04021781,10.0,4
1.3880985,0.16220608,-0.147033,-1.2732787,-0.17892991,-1.2330686,10.0,4
1.342012,0.13395572,-0.17492424,-0.3713981,-0.32187226,-1.6875521,10.0,4
1.2002814,0.07733528,-0.23106584,-0.16517018,-0.35290417,-2.4565086,10.0,4
1.0732744,0.09445308,-0.19060557,0.34893358,0.32930952,-2.347286,10.0,4
0.98505193,0.07123033,-0.28229958,0.4456945,0.480804,-2.425721,10.0,4
0.89970225,0.013771954,-0.29953706,-1.2195226,0.39919245,-2.3531501,10.0,4
0.8013048,0.004315266,-0.22998849,-2.1277564,-0.18112902,-3.0045764,10.0,4
0.74145234,-0.039616447,-0.1277605,-0.46253914,0.85245407,-3.6068888,10.0,4
0.6667565,0.0026393957,0.060774785,1.7380401,0.5866057,-4.6424265,10.0,4
0.41812935,-0.09515954,-0.062042482,0.07673226,0.45807981,-3.942376,10.0,4
0.3229639,-0.11862171,0.022948023,-2.0742445,-0.48802748,-4.074811,10.0,4
0.2570065,-0.17272834,0.11631787,-1.9567142,-1.0070181,-3.6015131,10.0,4
-0.032080926,-0.41872197,-0.19264057,-1.6170733,-1.7495853,-3.3542354,10.0,4
0.28154603,-0.54249686,-0.16498873,-1.2478667,-2.0596602,-2.6712885,10.0,4
0.26586467,-0.6817137,0.07154824,-0.9905706,-1.6848336,-2.450644,10.0,4
0.19260524,-0.8080025,-0.046480842,-0.79142874,-1.4888682,-2.289376,10.0,4
0.49114937,-0.8167409,0.035756454,-0.50236756,-0.36683187,-2.0562701,10.0,4
0.32452008,-0.7500652,0.31933746,-1.0399283,-1.1646212,-1.0901262,10.0,4
-0.097679235,-0.5648817,0.21315917,-0.18007527,-2.3025403,0.8944511,10.0,4
0.1382592,-0.5105357,0.2112439,1.2473934,-0.8648088,2.0052476,10.0,4
0.5342431,-0.47641975,0.009181961,-1.3353426,1.3445667,1.7723858,10.0,4
1.1671302,0.52469695,0.4177173,-0.3085393,0.51920056,0.8827352,8.0,4
1.1801001,0.54795235,0.26397702,-0.49373618,0.14735815,1.0297966,8.0,4
1.0927749,0.57655346,0.102507256,-0.6277949,0.400396,1.2766036,8.0,4
1.0609704,0.67049617,0.035801936,-0.5719793,0.8800474,1.3236402,8.0,4
0.95745087,0.6408023,-0.028880779,-0.4348139,1.4825176,1.3877811,8.0,4
0.89519393,0.5514804,0.017176002,0.015795229,1.7925928,1.3350722,8.0,4
0.8251271,0.50538146,0.2052147,-0.20872392,1.592578,1.3487904,8.0,4
0.6224972,0.56533325,0.24850473,-0.8327664,1.1559141,1.5591724,8.0,4
0.7052418,0.43374127,0.24610479,-0.64434063,1.2762545,1.1446218,8.0,4
0.6398121,0.48824286,0.32193777,-1.3141457,0.8640078,0.8361523,8.0,4
0.6426813,0.395366,0.29507288,-1.3555797,0.3347367,1.0662216,8.0,4
0.8113672,0.31127018,0.27675346,-0.8881457,0.08271115,0.8838347,8.0,4
0.57936805,0.24821071,0.29211366,-1.4171724,-0.59946823,1.0908482,8.0,4
0.59834355,0.16130981,0.3354478,-0.3601487,-0.5284508,0.78328633,8.0,4
0.53340805,0.086609766,0.32292992,-0.02316052,-0.5071927,0.35571554,8.0,4
0.6200322,-0.04139,0.6004418,0.4982566,0.3491182,0.277647,8.0,4
0.7036128,-0.0813521,0.6727467,0.20450023,0.83555895,0.12866567,8.0,4
0.80715436,-0.08838339,0.6988388,-0.14837044,0.042428955,0.089203775,8.0,4
0.67483354,-0.049658615,0.6529122,-0.07904596,-0.027488936,0.03827507,8.0,4
0.81039894,-0.11714063,0.667467,-0.02607522,0.19973548,-0.25186846,8.0,4
0.9468397,-0.13340013,0.5962884,0.14322172,0.35854298,-0.071314156,8.0,4
0.87197506,-0.13077608,0.8249098,-0.031991884,-0.09728465,0.4215668,8.0,4
0.7084836,-0.117917314,0.6403944,-0.32585296,-0.025324726,0.14065608,8.0,4
0.7418147,-0.12829855,0.5576804,0.096185096,0.13868386,-0.048589967,8.0,4
0.76026535,-0.12672988,0.66111666,-0.043022364,0.083356924,-0.13573426,8.0,4
0.6926751,-0.09212984,0.6181963,-0.09663888,0.089605205,-0.053668875,8.0,4
0.7335173,-0.09259719,0.69185627,-0.1473756,0.19032815,-0.1336573,8.0,4
0.7404979,-0.15795507,0.61346346,-0.5028294,0.33950144,-0.26544714,8.0,4
0.92700434,-0.12544182,0.48883754,0.040648717,-0.038868483,-0.3384717,8.0,4
1.0028727,-0.12444965,0.7557595,0.25288075,0.056618482,0.19116591,8.0,4
0.73680985,-0.027371472,0.818478,0.08749335,-0.19732693,0.28982937,8.0,4
0.50833404,0.06660861,0.6437281,0.27042133,0.13178982,-0.0015009831,8.0,4
0.48101336,0.059217226,0.72706157,0.4481831,0.5068611,-0.20718804,8.0,4
0.35851064,0.18506125,0.7488737,0.1399754,0.08576548,-0.41446334,8.0,4
0.5841862,0.24509826,0.28149492,-0.24284512,0.110845864,-1.0991734,8.0,4
0.7774011,0.27975288,0.2587002,0.88650507,-0.2897072,-1.1186339,8.0,4
0.54993093,0.09673916,0.785234,-0.40388665,-0.71966904,-1.4048679,8.0,4
0.8518119,0.31420067,-0.117526576,-0.74731505,-1.5940092,-1.9597081,8.0,4
1.0571971,0.1094629,0.11398699,0.5780181,-1.4766532,-0.87669635,8.0,4
0.7369401,0.21032295,0.17095461,0.84758425,-1.8920242,-0.8935213,8.0,4
0.66293055,0.3243147,0.36199278,0.55328685,-0.89772755,-1.9043636,8.0,4
1.1782316,0.022981463,0.74475473,-0.46797514,-1.415113,-0.86503756,8.0,4
0.46389857,0.46517712,-0.07955836,-1.1831586,-1.5486655,-1.0323972,8.0,4
0.62499297,0.44666034,0.057274092,-1.345195,-1.824794,-1.9929565,8.0,4
0.9619462,0.504828,-0.16381606,-0.064751714,-0.33114132,-2.4099507,8.0,4
0.9227809,0.57900894,0.16903447,-0.39997712,0.15433946,-1.3699263,8.0,4
0.7957627,0.7655134,0.38094717,-1.3418266,-0.7772475,-1.4054962,8.0,4
0.78841543,1.1654246,0.07025067,-2.125008,-1.6767727,-1.6549735,8.0,4
0.8074684,1.2064804,-0.3637482,0.011100294,0.5002288,-3.3012729,8.0,4
2.1658685,0.7038302,0.47806367,2.1020222,-1.108895,-3.155049,8.0,4
0.27372888,-0.8801322,-0.14994192,-0.049138837,-0.21721277,0.08458333,9.0,4
0.295627,-0.8830205,-0.11752023,0.19703443,-0.00913197,-0.02898387,9.0,4
0.25557634,-0.84471786,-0.07290988,0.19813325,-0.075278044,-0.07893769,9.0,4
0.27798826,-0.84762776,-0.039113007,0.12050488,0.050081246,-0.17186037,9.0,4
0.31333828,-0.87399274,-0.062143855,0.084767126,0.05114622,-0.19825144,9.0,4
0.34596756,-0.8176714,-0.09589766,0.27523744,0.10307314,-0.07378238,9.0,4
0.35872623,-0.7281283,-0.05744918,0.28881565,0.034903884,0.13854896,9.0,4
0.32742327,-0.72329223,-0.03644741,0.42102423,0.075538255,0.08111535,9.0,4
0.3791173,-0.81395924,0.019432647,0.6310087,0.20755015,-0.03400887,9.0,4
0.33726966,-0.85442287,0.09248324,0.4180366,0.1090138,0.16432172,9.0,4
0.28104126,-0.77718157,0.09735493,0.10236933,0.19932693,0.10375607,9.0,4
0.30691472,-0.7648365,0.07702215,0.14410289,0.19600108,0.006603526,9.0,4
0.32214445,-0.8164506,0.047870968,-0.25446722,-0.0063208733,-0.113414064,9.0,4
0.39427432,-0.88406646,-0.01293584,-0.013385236,0.14730643,-0.1394992,9.0,4
0.5183138,-1.0716244,0.1472704,0.009537484,0.030524638,0.09826413,9.0,4
0.493285,-1.062606,0.13484903,-0.633516,0.19302323,-0.13146608,9.0,4
0.44155994,-1.1223699,-0.039599065,-0.6365059,-0.05612024,-0.020781454,9.0,4
0.57644045,-1.1941613,-0.114292964,-0.02543275,0.21107242,-0.15224941,9.0,4
0.44691068,-1.0919553,-0.040158913,-0.076751634,-0.09429838,0.14878602,9.0,4
0.38576075,-1.041134,-0.0198283,0.09280017,0.0042278436,-0.17555942,9.0,4
0.5169899,-1.0996207,0.031132668,0.0333657,0.014267363,0.07571248,9.0,4
0.42256466,-1.1255398,0.00018443863,-0.41791397,-0.107906125,-0.057858266,9.0,4
0.5198289,-1.2319034,-0.08317836,-0.26640743,-0.056340598,0.1293047,9.0,4
0.5014681,-1.1646577,-0.11202357,-0.015532546,0.023532113,0.09644811,9.0,4
0.50657845,-1.0840942,-0.07399817,0.16993177,-0.003352094,0.23540394,9.0,4
0.3773862,-0.9749934,-0.034679376,0.19413675,0.09156781,0.21242169,9.0,4
0.33444592,-0.93094635,-0.03961969,0.015841205,0.00054209796,0.12917393,9.0,4
0.29751778,-0.9122942,-0.06359007,0.20222035,-0.047101565,0.016485251,9.0,4
0.28189766,-0.85792,-0.01680408,0.14663489,0.048482165,-0.0106082205,9.0,4
0.2717141,-0.727357,-0.018902237,-0.035777077,0.030173948,0.065291986,9.0,4
0.3271455,-0.59966505,-0.06641655,0.08262291,0.1704427,0.021333748,9.0,4
0.23707625,-0.76809937,0.007720951,0.6206805,0.2608014,-0.114231706,9.0,4
0.4422627,-0.89930737,0.097620726,0.22018233,0.007384466,0.4048904,9.0,4
0.22575553,-0.7571121,0.12555608,-0.4239994,-0.2690546,0.70893306,9.0,4
0.07656357,-0.75934255,0.047872745,-0.056606375,0.13013175,0.31202996,9.0,4
0.13368753,-0.7415782,0.04815687,-0.49838966,-0.10778903,0.29636705,9.0,4
0.2133735,-0.810459,-0.111855984,-0.041434407,0.110728554,-0.18718831,9.0,4
0.14894305,-0.9435294,0.08196044,0.8778302,0.12229232,-0.11549066,9.0,4
0.17877664,-0.864684,0.19917206,0.04031212,0.10152029,-0.07693219,9.0,4
0.11002848,-0.77183664,0.022364307,-0.63306516,-0.15855981,-0.0125935655,9.0,4
0.17093219,-0.63036215,-0.044312272,0.09134911,0.13394853,-0.06142709,9.0,4
0.21758005,-0.52804637,-0.05981026,-0.26282042,-0.112482496,-0.037993144,9.0,4
0.147117,-0.6452778,-0.07746611,0.33409932,0.013647363,0.16078612,9.0,4
0.13347115,-0.76487654,0.089967586,-0.024714839,-0.28716725,0.34394175,9.0,4
0.21837476,-0.8680748,0.08795372,-0.24365586,-0.22610463,0.28384233,9.0,4
0.2278887,-0.9979105,0.071526796,-0.07925645,-0.07872956,0.09924881,9.0,4
0.1997016,-0.8388108,0.07924389,-0.21818672,0.20741597,-0.19150148,9.0,4
0.35622704,-1.060582,-0.06893006,-0.6106909,-0.24645418,-0.09274896,9.0,4
0.2722798,-1.0360711,-0.06708762,-0.24720374,-0.016447764,-0.4864403,9.0,4
0.43361068,-1.1807816,-0.08309267,-0.12714815,0.09990291,-0.24183992,9.0,4
-0.06526881,-0.26110205,-0.80761117,-0.11854276,0.8356113,0.63814473,12.0,4
0.062245417,-0.30074045,-0.5116974,-0.8897165,1.4468604,0.08349655,12.0,4
0.01307713,-0.23285432,-0.7762586,-0.45300022,2.6667757,0.74380696,12.0,4
0.1570625,-0.31271338,-0.88794816,1.1229972,3.446362,1.0095508,12.0,4
0.57901466,-0.5047513,-1.5114577,2.7890885,0.955847,1.8472564,12.0,4
1.0040976,-0.73425376,-1.4305441,3.1631474,1.4052519,1.8455635,12.0,4
0.8616339,-0.6319984,-1.6862745,3.0493171,2.5109704,1.8811507,12.0,4
0.4513166,-0.4934957,-0.7900176,3.0537152,3.0894945,1.5833801,12.0,4
0.32675585,-0.38350898,-0.633862,2.9396582,3.673447,0.75441855,12.0,4
0.20079021,-0.24782479,-0.446804,1.5583172,2.479537,-0.15378097,12.0,4
0.079436734,-0.075629,0.0028778305,-0.3383321,0.746425,-1.374761,12.0,4
-0.064885736,-0.101118624,0.09982959,-0.959774,-0.10192723,-1.3910449,12.0,4
0.1159531,-0.23993635,0.27490705,-1.8665074,-0.80351466,-0.9865823,12.0,4
0.37516564,-0.4498322,0.36618358,0.080546945,0.57292175,0.022043508,12.0,4
0.487606,-0.57141936,0.13308026,-0.103934355,-0.08077384,0.10051351,12.0,4
0.62060106,-0.72552073,-0.008887277,-0.2549577,0.010192723,-0.39142498,12.0,4
0.5784286,-0.84149104,-0.08528146,-0.32292083,-0.0038571777,-0.7695331,12.0,4
0.66561204,-0.91290426,0.2813666,-0.5795017,-0.31391492,-0.45450118,12.0,4
0.8165616,-1.1691375,0.12824972,-0.016615534,-0.20587903,0.091664694,12.0,4
0.88123196,-1.2916911,0.24963479,0.022619467,-0.0007853982,0.27555257,12.0,4
1.3004346,-1.422489,0.21538909,0.003996804,0.48708647,0.76127774,12.0,4
1.01307,-1.536838,0.3143721,0.26624998,-0.06428047,1.5834849,12.0,4
1.1972445,-1.4748148,0.2870801,0.7763399,-0.41910592,1.1314096,12.0,4
1.0972483,-1.2834674,-0.016904978,1.8394898,-0.07695156,0.9187239,12.0,4
0.56326854,-1.1460134,-0.383259,1.5361689,0.83189374,1.2552582,12.0,4
0.3801207,-0.803676,0.16119012,1.3669418,1.226565,0.90975285,12.0,4
0.14277583,-0.44450846,0.28015798,-0.74841464,0.48478267,0.4808731,12.0,4
0.1459314,-0.15872408,0.36412266,-2.268771,-0.3511079,0.547056,12.0,4
0.23349309,-0.02128924,0.3544702,-2.5526662,-1.430437,-0.32002357,12.0,4
-0.04171753,0.056358553,0.17692003,0.9435948,1.2348379,-2.19257,12.0,4
-0.18074979,-0.44322133,0.52496797,-0.07524114,0.39351937,0.33642966,12.0,4
0.30836362,-1.1842985,-0.16814287,0.34487706,-0.028396508,0.7884699,12.0,4
0.5124051,-1.2118348,0.18289211,0.53731704,-0.7575427,-0.20209168,12.0,4
0.041558556,-0.6249709,-0.06804033,0.6856526,-0.19432496,-1.7201267,12.0,4
-0.19521937,-0.35522676,-0.02039764,-0.30340803,-0.37730527,-1.0331651,12.0,4
0.20365942,-0.5791267,0.22085457,0.23825489,0.57320106,-0.874026,12.0,4
0.1978731,-0.61495453,0.16070169,-0.15950564,0.55752796,-0.5920855,12.0,4
0.3658867,-0.5530079,0.09511302,-0.6626841,-0.100216806,-1.3193816,12.0,4
0.3637568,-0.5670494,0.38549137,-0.49595276,0.1010022,-1.413228,12.0,4
0.55515313,-0.8011755,0.2943872,-0.24368288,-0.38145915,-0.952304,12.0,4
1.0270321,-1.0499235,0.124819316,0.5283286,0.021135937,-0.567616,12.0,4
1.1621714,-1.2783992,0.07950665,0.80524254,0.24390976,0.16900024,12.0,4
1.4091638,-1.4625536,-0.053587984,-0.3625747,-0.42505747,0.092153385,12.0,4
1.2096531,-1.3051751,0.32766947,-0.33962363,-0.2733884,0.5929058,12.0,4
1.0846815,-1.2880365,0.4576344,0.052988198,0.104335785,0.77777106,12.0,4
1.1682843,-1.3775921,0.2603206,0.49244463,0.25052455,1.652216,12.0,4
1.0566312,-1.3249243,0.32350934,2.4192882,1.2584172,2.8655689,12.0,4
0.9584268,-1.009449,0.10982491,3.033574,2.2367094,2.1773856,12.0,4
0.36891487,-0.29684365,-0.08171889,0.15072663,1.267493,0.9642246,12.0,4
0.05800001,-0.061356682,0.33505702,-2.7397306,0.20132373,0.33910003,12.0,4
0.010321883,-0.98710155,0.031215599,0.043598324,0.015289084,-0.115697876,9.0,4
-0.0030463825,-0.974419,-0.021210711,-0.100949846,0.06881833,0.02370157,9.0,4
-0.032272883,-0.9704542,0.079333305,0.15934856,-0.023369959,0.06990044,9.0,4
-0.018507179,-0.95233405,0.101947024,0.1751438,0.11178834,0.2528633,9.0,4
0.020816147,-0.92185,0.032457717,-0.061156336,0.10487683,0.20090485,9.0,4
-0.013431472,-0.9241992,0.006795702,-0.32485813,-0.11065388,0.29148743,9.0,4
-0.0750927,-0.8518761,0.002468901,0.39505526,-0.10199704,0.41674972,9.0,4
-0.010233777,-0.89188796,0.02446874,0.6335545,0.02422517,0.5923822,9.0,4
0.110641815,-0.7140927,0.045498453,-0.14952235,-0.091001466,-0.038309976,9.0,4
-0.15639213,-0.7401531,0.06800969,0.04872959,0.18486528,-0.2231578,9.0,4
-0.13590924,-0.8422639,0.029450595,0.15620697,-0.032620203,0.16664404,9.0,4
-0.18074402,-0.92745143,0.18798122,-0.19444713,0.22643901,-0.049410272,9.0,4
-0.015349706,-1.0454828,0.09186743,0.3535688,0.05235988,0.10072295,9.0,4
-0.25109622,-1.042038,0.21284263,0.52509975,-0.12452924,0.5045223,9.0,4
-0.05176743,-0.96354645,0.2832762,-0.4247608,-0.17027432,-0.37880626,9.0,4
-0.089935794,-1.1368561,0.30085155,0.48104766,-0.0032114058,0.10416125,9.0,4
-0.19061007,-1.117825,0.081311874,0.079237945,-0.105243355,-0.21455333,9.0,4
-0.021547815,-1.1747285,0.32492095,-0.12013101,0.026022859,-0.18010053,9.0,4
-0.055671893,-1.2966297,0.20896976,-0.10009463,0.0054454273,0.4678006,9.0,4
-0.28808376,-1.5498252,0.36311993,-0.022392575,-0.24610887,0.18854792,9.0,4
-0.13688897,-1.6155834,0.1286759,-0.26487118,-0.28338912,-0.13795082,9.0,4
-0.011329362,-1.4429145,0.27228394,0.53675854,-0.27982864,-0.22013837,9.0,4
-0.20874469,-1.103907,0.28052384,0.25610963,-0.18256144,-0.6433807,9.0,4
-0.113446854,-0.95002306,0.058831282,0.1129228,-0.20996311,-0.28084093,9.0,4
-0.21509221,-0.77523863,0.07367437,-0.16076228,-0.056374136,-0.46425757,9.0,4
-0.12411255,-0.76229656,0.12303611,-0.31759757,-0.08785988,-0.20100957,9.0,4
-0.10784155,-0.823819,0.1305721,0.09089675,0.1969604,0.7396182,9.0,4
-0.11335492,-0.8121821,0.28558615,-0.41549307,0.014032447,-0.014887659,9.0,4
0.09168451,-0.7872308,-0.0070054345,-0.34492943,0.08922123,-0.32274628,9.0,4
-0.06177615,-0.7394099,0.08094509,0.23687609,-0.09649926,-0.254661,9.0,4
-0.12503384,-0.68549156,0.16999502,0.24668483,0.0036651914,-0.21427408,9.0,4
0.031469386,-0.75664246,-0.024875756,-0.12763593,-0.080215335,-0.3566231,9.0,4
0.03394116,-0.90120727,0.100176275,0.042202063,-0.16734217,-0.40624285,9.0,4
-0.08155896,-1.0092968,0.13333596,0.22656119,-0.15631169,0.10035643,9.0,4
0.056210108,-0.9321729,0.14960313,0.525379,-0.11100294,0.38781217,9.0,4
0.051962793,-0.9295977,0.022353224,0.30112165,-0.23465952,0.4035201,9.0,4
0.058470238,-0.78840774,0.033109896,0.75117224,-0.23438026,0.5133188,9.0,4
0.16121691,-0.67093384,0.19926271,0.32646385,-0.18413223,-0.14470525,9.0,4
-0.028678706,-0.64304906,0.1299812,-0.754244,-0.06569419,-0.26675612,9.0,4
-0.08346571,-0.6616539,-0.00039935284,0.04775221,-0.35060173,0.13739231,9.0,4
-0.19881546,-0.7609051,0.5156583,-1.0791545,-0.055588737,0.043825217,9.0,4
-0.0057365075,-0.85609275,0.1262156,0.08419468,0.2748021,-0.17399187,9.0,4
-0.047987465,-1.0742152,0.3977449,0.07860963,0.4552517,0.48064622,9.0,4
-0.07658477,-1.2979399,0.3959071,0.1707281,0.43532002,0.3625747,9.0,4
0.05533575,-1.3563851,0.46646518,-0.026145032,-0.0063006384,-0.5520651,9.0,4
0.010639832,-1.2148381,-0.10025767,-0.19018853,-0.04309218,-0.030455995,9.0,4
-0.04227681,-1.2029637,0.55794,-0.3965039,0.14629349,-0.0514174,9.0,4
-0.095552586,-1.4981391,0.29697582,-0.12241739,0.2290221,0.23862141,9.0,4
0.0051724333,-1.7620127,0.27634642,0.10744247,-0.15095353,0.36025342,9.0,4
0.034451604,-1.3760827,0.28588682,0.6788458,-0.04392994,0.1654223,9.0,4
0.54221773,-0.8675563,-0.19871779,0.23547982,0.21832323,0.0686438,12.0,4
0.54157317,-0.8961439,-0.211476,0.13946927,0.2551846,0.15974998,12.0,4
0.54975563,-0.9340269,-0.17978157,0.12042772,0.5344547,0.4220904,12.0,4
0.51633835,-0.93449813,-0.19104388,0.107634455,0.48827332,0.56199604,12.0,4
0.32167345,-0.8029502,-0.2476658,0.13753195,0.644393,0.65125215,12.0,4
0.0838009,-0.60944784,-0.09042516,0.57683134,0.6164677,0.6346715,12.0,4
-0.037121616,-0.42094183,-0.15427183,0.038152896,0.17802358,0.47837728,12.0,4
0.13830729,-0.3410952,-0.05288983,0.19544198,0.13095206,0.1820553,12.0,4
0.16272432,-0.34796658,-0.16695821,0.24160592,0.21259856,0.47129124,12.0,4
0.15089025,-0.36292842,0.1681965,0.43978807,-0.089203775,0.016598081,12.0,4
0.5035877,-0.80219746,0.107465185,-0.20251055,-0.18613936,-0.0011519173,12.0,4
0.39298907,-0.8629047,-0.17184335,-0.5308768,-0.09730211,-0.45204028,12.0,4
0.6923131,-1.1250257,-0.043507434,-0.3606374,0.2928139,-0.8072846,12.0,4
0.7434456,-1.4292101,0.045719676,0.31192523,0.5764997,-0.67209136,12.0,4
0.99910325,-1.6934735,0.06837265,-0.021031218,0.14917329,-0.7005228,12.0,4
1.1297203,-1.3449839,-0.18648437,0.03371976,0.618056,0.092886426,12.0,4
1.0199012,-1.5482268,-0.010235691,-0.051138148,0.50904274,0.52516955,12.0,4
1.0083928,-1.8639206,0.19956437,-0.33629003,0.08932595,-0.13662437,12.0,4
0.6699637,-1.3603203,0.018095378,1.1872078,0.8928057,0.39324012,12.0,4
0.7285728,-1.0754926,-0.1778164,-0.5840395,0.30934215,0.5730265,12.0,4
0.57224005,-0.98523223,-0.027551517,-0.15728907,0.0008726646,0.7647858,12.0,4
0.26937258,-0.81094295,0.15862449,0.5443333,0.032847095,0.7378554,12.0,4
0.20529704,-0.7463569,0.1100107,-0.38158134,-0.27028167,0.6218608,12.0,4
0.2680644,-0.7856688,0.11015242,0.22359413,-0.029269172,0.42498767,12.0,4
0.39989966,-0.73594505,0.20934229,0.025987953,0.076096356,0.6393839,12.0,4
0.20178428,-0.24627908,-0.23861763,0.012601277,0.3218038,1.1808897,12.0,4
-0.33849797,-0.032293953,-0.0116588045,-0.019739674,-0.047804568,1.531858,12.0,4
-0.47531515,-0.44833916,0.14525525,0.14395475,-0.043807764,1.8758973,12.0,4
-0.24134798,-0.8025938,0.0053132125,0.53312826,0.40833724,-0.48232174,12.0,4
-0.23955138,-0.9094758,-0.05379771,-1.4876662,-0.42819908,-0.094544485,12.0,4
-0.12210907,-0.676135,-0.1343061,0.06653195,0.22298327,-0.40250784,12.0,4
-0.13060945,-0.4730224,-0.13315018,-0.32578316,-0.12821189,-0.35194564,12.0,4
-0.22353609,-0.22755642,-0.005009628,0.13259266,-0.13081242,-0.7069107,12.0,4
0.18062624,-0.33407253,0.017442238,-0.10220648,-0.11426671,-1.0039831,12.0,4
0.15657409,-0.4077766,0.09892171,0.5111022,0.18873991,-1.0265503,12.0,4
0.28838542,-0.8562067,0.27020577,0.42315507,-0.13664183,-1.2558516,12.0,4
0.5974386,-0.9492761,-0.07326545,0.5297772,0.40669662,-0.74949676,12.0,4
0.54908717,-0.8079262,0.049071558,0.07072074,0.055361845,-1.2700936,12.0,4
0.8502653,-1.222465,0.3048154,0.35904914,-0.16072737,-1.073744,12.0,4
1.0795513,-1.6171999,0.28632832,0.11677998,0.070581116,-0.9131563,12.0,4
1.0028306,-1.4463325,-0.19733489,-0.18832102,-0.2594432,-0.91348785,12.0,4
1.0642562,-1.2511667,0.0023309947,-0.5031261,-0.098000236,-0.6133436,12.0,4
1.1854132,-1.5100996,0.27429602,0.09285152,-0.13105677,-0.2022662,12.0,4
1.3020291,-1.6706651,0.30215687,-0.10559242,-0.40374702,-0.34840262,12.0,4
1.2009547,-1.5314186,0.26351827,0.2829528,0.034435347,0.20797344,12.0,4
1.0384074,-1.3448184,0.18929516,-0.04244641,0.27979374,0.6977477,12.0,4
0.82113075,-1.1188363,0.11928679,0.33302626,0.5407379,1.0401988,12.0,4
0.64575547,-0.79295003,0.029043581,-0.16638224,0.37042868,1.4076953,12.0,4
0.31158525,-0.3324694,-0.017764976,-0.3045425,0.06305875,1.7298657,12.0,4
0.1739646,-0.177735,0.117563926,0.16104153,0.09279916,1.9171743,12.0,4
0.5188235,-0.83697176,-0.22644456,0.21989404,0.084404126,0.13027138,13.0,4
0.4916752,-0.8602999,-0.19508243,0.5807234,0.23701571,0.12198106,13.0,4
0.49561602,-0.85867757,-0.21699223,0.5163731,0.12576842,0.098907806,13.0,4
0.4578001,-0.8590587,-0.10081887,0.18003072,0.1105317,0.090512775,13.0,4
0.42661706,-0.8635713,-0.125392,0.20427333,-0.35388297,-0.16783085,13.0,4
0.5063938,-0.96234643,-0.1561757,0.9129643,0.31152382,0.25733134,13.0,4
0.53636825,-0.93517226,-0.076514855,0.7096858,0.246999,0.37627554,13.0,4
0.35899043,-0.79851127,0.048657842,0.7006799,0.2075371,0.186087,13.0,4
0.21368825,-0.6632772,0.09980469,0.36194637,-0.06258751,-0.40432298,13.0,4
0.21838279,-0.52503693,0.17583497,0.46713737,0.44785148,-0.43399358,13.0,4
0.24417889,-0.5804273,0.118012115,0.27735028,0.26724482,0.045448374,13.0,4
